old_path,new_path,commit SHA,parent commit SHA,commit message,diff_hist,diff_myers,Discrepancy,Category
timber-sample/src/main/java/com/example/timber/ExampleActivity.java,timber-sample/src/main/java/com/example/timber/ExampleActivity.java,932cd99762df8776628874833ebaf3be2d467fab,2039d230ddf3e5afecabd46bf1e4650f95fa277d,Style stuff.,"@@ -4,10 +4,11 @@ import android.app.Activity;
 import android.os.Bundle;
 import butterknife.Views;
 
+/** Base activity which handles Dagger and Butter Knife injection. */
 public abstract class ExampleActivity extends Activity {
   @Override protected void onCreate(Bundle savedInstanceState) {
     super.onCreate(savedInstanceState);
-    ExampleApp.inject(this);
+    ((ExampleApp) getApplication()).inject(this);
   }
 
   @Override public void setContentView(int layoutResID) {","@@ -4,10 +4,11 @@ import android.app.Activity;
 import android.os.Bundle;
 import butterknife.Views;
 
+/** Base activity which handles Dagger and Butter Knife injection. */
 public abstract class ExampleActivity extends Activity {
   @Override protected void onCreate(Bundle savedInstanceState) {
     super.onCreate(savedInstanceState);
-    ExampleApp.inject(this);
+    ((ExampleApp) getApplication()).inject(this);
   }
 
   @Override public void setContentView(int layoutResID) {",False,source
timber-sample/src/main/java/com/example/timber/ExampleApp.java,timber-sample/src/main/java/com/example/timber/ExampleApp.java,932cd99762df8776628874833ebaf3be2d467fab,2039d230ddf3e5afecabd46bf1e4650f95fa277d,Style stuff.,"@@ -1,6 +1,5 @@
 package com.example.timber;
 
-import android.app.Activity;
 import android.app.Application;
 import dagger.ObjectGraph;
 
@@ -12,7 +11,7 @@ public class ExampleApp extends Application {
     objectGraph = ObjectGraph.create(new ExampleModule());
   }
 
-  public static void inject(Activity activity) {
-    ((ExampleApp) activity.getApplication()).objectGraph.inject(activity);
+  public void inject(Object thing) {
+    objectGraph.inject(thing);
   }
 }","@@ -1,6 +1,5 @@
 package com.example.timber;
 
-import android.app.Activity;
 import android.app.Application;
 import dagger.ObjectGraph;
 
@@ -12,7 +11,7 @@ public class ExampleApp extends Application {
     objectGraph = ObjectGraph.create(new ExampleModule());
   }
 
-  public static void inject(Activity activity) {
-    ((ExampleApp) activity.getApplication()).objectGraph.inject(activity);
+  public void inject(Object thing) {
+    objectGraph.inject(thing);
   }
 }",False,source
timber-sample/src/main/java/com/example/timber/ExampleModule.java,timber-sample/src/main/java/com/example/timber/ExampleModule.java,932cd99762df8776628874833ebaf3be2d467fab,2039d230ddf3e5afecabd46bf1e4650f95fa277d,Style stuff.,"@@ -9,7 +9,6 @@ import timber.log.Timber;
 @Module(injects = DemoActivity.class)
 public class ExampleModule {
   @Provides @Singleton Timber provideTimber() {
-    //noinspection ConstantConditions
     return BuildConfig.DEBUG ? Timber.DEBUG : Timber.PROD;
   }
 }","@@ -9,7 +9,6 @@ import timber.log.Timber;
 @Module(injects = DemoActivity.class)
 public class ExampleModule {
   @Provides @Singleton Timber provideTimber() {
-    //noinspection ConstantConditions
     return BuildConfig.DEBUG ? Timber.DEBUG : Timber.PROD;
   }
 }",False,source
checkstyle.xml,checkstyle.xml,efede4bdcb1687194d98c950571d59a5f251c9da,932cd99762df8776628874833ebaf3be2d467fab,Convert line endings from CRLF to LF.,"@@ -1,135 +1,135 @@
-<?xml version=""1.0""?>
-<!DOCTYPE module PUBLIC
-    ""-//Puppy Crawl//DTD Check Configuration 1.2//EN""
-    ""http://www.puppycrawl.com/dtds/configuration_1_2.dtd"">
-
-<module name=""Checker"">
-  <!--module name=""NewlineAtEndOfFile""/-->
-  <module name=""FileLength""/>
-  <module name=""FileTabCharacter""/>
-
-  <!-- Trailing spaces -->
-  <module name=""RegexpSingleline"">
-    <property name=""format"" value=""\s+$""/>
-    <property name=""message"" value=""Line has trailing spaces.""/>
-  </module>
-
-  <!-- Space after 'for' and 'if' -->
-  <module name=""RegexpSingleline"">
-    <property name=""format"" value=""^\s*(for|if)[^ ]""/>
-    <property name=""message"" value=""Space needed before opening parenthesis.""/>
-  </module>
-
-  <!-- For each spacing -->
-  <module name=""RegexpSingleline"">
-    <property name=""format"" value=""^\s*for \(.*?([^ ]:|:[^ ])""/>
-    <property name=""message"" value=""Space needed around ':' character.""/>
-  </module>
-
-  <module name=""TreeWalker"">
-    <property name=""cacheFile"" value=""${checkstyle.cache.file}""/>
-
-    <!-- Checks for Javadoc comments.                     -->
-    <!-- See http://checkstyle.sf.net/config_javadoc.html -->
-    <!--module name=""JavadocMethod""/-->
-    <!--module name=""JavadocType""/-->
-    <!--module name=""JavadocVariable""/-->
-    <!--module name=""JavadocStyle""/-->
-
-
-    <!-- Checks for Naming Conventions.                  -->
-    <!-- See http://checkstyle.sf.net/config_naming.html -->
-    <module name=""ConstantName""/>
-    <module name=""LocalFinalVariableName""/>
-    <module name=""LocalVariableName""/>
-    <module name=""MemberName""/>
-    <module name=""MethodName"">
-      <property name=""format"" value=""^[a-z][a-zA-Z0-9_]*$""/>
-    </module>
-    <module name=""PackageName""/>
-    <module name=""ParameterName""/>
-    <module name=""StaticVariableName""/>
-    <module name=""TypeName"">
-      <property name=""format"" value=""^[A-Z][a-zA-Z0-9_]*$""/>
-    </module>
-
-
-    <!-- Checks for imports                              -->
-    <!-- See http://checkstyle.sf.net/config_import.html -->
-    <module name=""AvoidStarImport""/>
-    <module name=""IllegalImport""/>
-    <module name=""RedundantImport""/>
-    <module name=""UnusedImports""/>
-
-
-    <!-- Checks for Size Violations.                    -->
-    <!-- See http://checkstyle.sf.net/config_sizes.html -->
-    <module name=""LineLength"">
-      <property name=""max"" value=""100""/>
-    </module>
-    <module name=""MethodLength""/>
-    <module name=""ParameterNumber""/>
-
-
-    <!-- Checks for whitespace                               -->
-    <!-- See http://checkstyle.sf.net/config_whitespace.html -->
-    <module name=""GenericWhitespace""/>
-    <module name=""EmptyForIteratorPad""/>
-    <module name=""MethodParamPad""/>
-    <module name=""NoWhitespaceAfter""/>
-    <module name=""NoWhitespaceBefore""/>
-    <module name=""OperatorWrap""/>
-    <module name=""ParenPad""/>
-    <module name=""TypecastParenPad""/>
-    <module name=""WhitespaceAfter""/>
-    <module name=""WhitespaceAround""/>
-
-
-    <!-- Modifier Checks                                    -->
-    <!-- See http://checkstyle.sf.net/config_modifiers.html -->
-    <!--module name=""ModifierOrder""/-->
-    <module name=""RedundantModifier""/>
-
-
-    <!-- Checks for blocks. You know, those {}'s         -->
-    <!-- See http://checkstyle.sf.net/config_blocks.html -->
-    <module name=""AvoidNestedBlocks""/>
-    <module name=""EmptyBlock""/>
-    <module name=""LeftCurly""/>
-    <module name=""NeedBraces""/>
-    <module name=""RightCurly""/>
-
-
-    <!-- Checks for common coding problems               -->
-    <!-- See http://checkstyle.sf.net/config_coding.html -->
-    <!--module name=""AvoidInlineConditionals""/-->
-    <module name=""CovariantEquals""/>
-    <module name=""EmptyStatement""/>
-    <module name=""EqualsAvoidNull""/>
-    <module name=""EqualsHashCode""/>
-    <!--<module name=""HiddenField""/>-->
-    <module name=""IllegalInstantiation""/>
-    <module name=""InnerAssignment""/>
-    <!--module name=""MagicNumber""/-->
-    <module name=""MissingSwitchDefault""/>
-    <module name=""RedundantThrows""/>
-    <module name=""SimplifyBooleanExpression""/>
-    <module name=""SimplifyBooleanReturn""/>
-
-    <!-- Checks for class design                         -->
-    <!-- See http://checkstyle.sf.net/config_design.html -->
-    <!--module name=""DesignForExtension""/-->
-    <!--module name=""FinalClass""/-->
-    <module name=""HideUtilityClassConstructor""/>
-    <module name=""InterfaceIsType""/>
-    <!--<module name=""VisibilityModifier""/>-->
-
-
-    <!-- Miscellaneous other checks.                   -->
-    <!-- See http://checkstyle.sf.net/config_misc.html -->
-    <module name=""ArrayTypeStyle""/>
-    <!--module name=""FinalParameters""/-->
-    <module name=""TodoComment""/>
-    <module name=""UpperEll""/>
-  </module>
-</module>
+<?xml version=""1.0""?>
+<!DOCTYPE module PUBLIC
+    ""-//Puppy Crawl//DTD Check Configuration 1.2//EN""
+    ""http://www.puppycrawl.com/dtds/configuration_1_2.dtd"">
+
+<module name=""Checker"">
+  <!--module name=""NewlineAtEndOfFile""/-->
+  <module name=""FileLength""/>
+  <module name=""FileTabCharacter""/>
+
+  <!-- Trailing spaces -->
+  <module name=""RegexpSingleline"">
+    <property name=""format"" value=""\s+$""/>
+    <property name=""message"" value=""Line has trailing spaces.""/>
+  </module>
+
+  <!-- Space after 'for' and 'if' -->
+  <module name=""RegexpSingleline"">
+    <property name=""format"" value=""^\s*(for|if)[^ ]""/>
+    <property name=""message"" value=""Space needed before opening parenthesis.""/>
+  </module>
+
+  <!-- For each spacing -->
+  <module name=""RegexpSingleline"">
+    <property name=""format"" value=""^\s*for \(.*?([^ ]:|:[^ ])""/>
+    <property name=""message"" value=""Space needed around ':' character.""/>
+  </module>
+
+  <module name=""TreeWalker"">
+    <property name=""cacheFile"" value=""${checkstyle.cache.file}""/>
+
+    <!-- Checks for Javadoc comments.                     -->
+    <!-- See http://checkstyle.sf.net/config_javadoc.html -->
+    <!--module name=""JavadocMethod""/-->
+    <!--module name=""JavadocType""/-->
+    <!--module name=""JavadocVariable""/-->
+    <!--module name=""JavadocStyle""/-->
+
+
+    <!-- Checks for Naming Conventions.                  -->
+    <!-- See http://checkstyle.sf.net/config_naming.html -->
+    <module name=""ConstantName""/>
+    <module name=""LocalFinalVariableName""/>
+    <module name=""LocalVariableName""/>
+    <module name=""MemberName""/>
+    <module name=""MethodName"">
+      <property name=""format"" value=""^[a-z][a-zA-Z0-9_]*$""/>
+    </module>
+    <module name=""PackageName""/>
+    <module name=""ParameterName""/>
+    <module name=""StaticVariableName""/>
+    <module name=""TypeName"">
+      <property name=""format"" value=""^[A-Z][a-zA-Z0-9_]*$""/>
+    </module>
+
+
+    <!-- Checks for imports                              -->
+    <!-- See http://checkstyle.sf.net/config_import.html -->
+    <module name=""AvoidStarImport""/>
+    <module name=""IllegalImport""/>
+    <module name=""RedundantImport""/>
+    <module name=""UnusedImports""/>
+
+
+    <!-- Checks for Size Violations.                    -->
+    <!-- See http://checkstyle.sf.net/config_sizes.html -->
+    <module name=""LineLength"">
+      <property name=""max"" value=""100""/>
+    </module>
+    <module name=""MethodLength""/>
+    <module name=""ParameterNumber""/>
+
+
+    <!-- Checks for whitespace                               -->
+    <!-- See http://checkstyle.sf.net/config_whitespace.html -->
+    <module name=""GenericWhitespace""/>
+    <module name=""EmptyForIteratorPad""/>
+    <module name=""MethodParamPad""/>
+    <module name=""NoWhitespaceAfter""/>
+    <module name=""NoWhitespaceBefore""/>
+    <module name=""OperatorWrap""/>
+    <module name=""ParenPad""/>
+    <module name=""TypecastParenPad""/>
+    <module name=""WhitespaceAfter""/>
+    <module name=""WhitespaceAround""/>
+
+
+    <!-- Modifier Checks                                    -->
+    <!-- See http://checkstyle.sf.net/config_modifiers.html -->
+    <!--module name=""ModifierOrder""/-->
+    <module name=""RedundantModifier""/>
+
+
+    <!-- Checks for blocks. You know, those {}'s         -->
+    <!-- See http://checkstyle.sf.net/config_blocks.html -->
+    <module name=""AvoidNestedBlocks""/>
+    <module name=""EmptyBlock""/>
+    <module name=""LeftCurly""/>
+    <module name=""NeedBraces""/>
+    <module name=""RightCurly""/>
+
+
+    <!-- Checks for common coding problems               -->
+    <!-- See http://checkstyle.sf.net/config_coding.html -->
+    <!--module name=""AvoidInlineConditionals""/-->
+    <module name=""CovariantEquals""/>
+    <module name=""EmptyStatement""/>
+    <module name=""EqualsAvoidNull""/>
+    <module name=""EqualsHashCode""/>
+    <!--<module name=""HiddenField""/>-->
+    <module name=""IllegalInstantiation""/>
+    <module name=""InnerAssignment""/>
+    <!--module name=""MagicNumber""/-->
+    <module name=""MissingSwitchDefault""/>
+    <module name=""RedundantThrows""/>
+    <module name=""SimplifyBooleanExpression""/>
+    <module name=""SimplifyBooleanReturn""/>
+
+    <!-- Checks for class design                         -->
+    <!-- See http://checkstyle.sf.net/config_design.html -->
+    <!--module name=""DesignForExtension""/-->
+    <!--module name=""FinalClass""/-->
+    <module name=""HideUtilityClassConstructor""/>
+    <module name=""InterfaceIsType""/>
+    <!--<module name=""VisibilityModifier""/>-->
+
+
+    <!-- Miscellaneous other checks.                   -->
+    <!-- See http://checkstyle.sf.net/config_misc.html -->
+    <module name=""ArrayTypeStyle""/>
+    <!--module name=""FinalParameters""/-->
+    <module name=""TodoComment""/>
+    <module name=""UpperEll""/>
+  </module>
+</module>","@@ -1,135 +1,135 @@
-<?xml version=""1.0""?>
-<!DOCTYPE module PUBLIC
-    ""-//Puppy Crawl//DTD Check Configuration 1.2//EN""
-    ""http://www.puppycrawl.com/dtds/configuration_1_2.dtd"">
-
-<module name=""Checker"">
-  <!--module name=""NewlineAtEndOfFile""/-->
-  <module name=""FileLength""/>
-  <module name=""FileTabCharacter""/>
-
-  <!-- Trailing spaces -->
-  <module name=""RegexpSingleline"">
-    <property name=""format"" value=""\s+$""/>
-    <property name=""message"" value=""Line has trailing spaces.""/>
-  </module>
-
-  <!-- Space after 'for' and 'if' -->
-  <module name=""RegexpSingleline"">
-    <property name=""format"" value=""^\s*(for|if)[^ ]""/>
-    <property name=""message"" value=""Space needed before opening parenthesis.""/>
-  </module>
-
-  <!-- For each spacing -->
-  <module name=""RegexpSingleline"">
-    <property name=""format"" value=""^\s*for \(.*?([^ ]:|:[^ ])""/>
-    <property name=""message"" value=""Space needed around ':' character.""/>
-  </module>
-
-  <module name=""TreeWalker"">
-    <property name=""cacheFile"" value=""${checkstyle.cache.file}""/>
-
-    <!-- Checks for Javadoc comments.                     -->
-    <!-- See http://checkstyle.sf.net/config_javadoc.html -->
-    <!--module name=""JavadocMethod""/-->
-    <!--module name=""JavadocType""/-->
-    <!--module name=""JavadocVariable""/-->
-    <!--module name=""JavadocStyle""/-->
-
-
-    <!-- Checks for Naming Conventions.                  -->
-    <!-- See http://checkstyle.sf.net/config_naming.html -->
-    <module name=""ConstantName""/>
-    <module name=""LocalFinalVariableName""/>
-    <module name=""LocalVariableName""/>
-    <module name=""MemberName""/>
-    <module name=""MethodName"">
-      <property name=""format"" value=""^[a-z][a-zA-Z0-9_]*$""/>
-    </module>
-    <module name=""PackageName""/>
-    <module name=""ParameterName""/>
-    <module name=""StaticVariableName""/>
-    <module name=""TypeName"">
-      <property name=""format"" value=""^[A-Z][a-zA-Z0-9_]*$""/>
-    </module>
-
-
-    <!-- Checks for imports                              -->
-    <!-- See http://checkstyle.sf.net/config_import.html -->
-    <module name=""AvoidStarImport""/>
-    <module name=""IllegalImport""/>
-    <module name=""RedundantImport""/>
-    <module name=""UnusedImports""/>
-
-
-    <!-- Checks for Size Violations.                    -->
-    <!-- See http://checkstyle.sf.net/config_sizes.html -->
-    <module name=""LineLength"">
-      <property name=""max"" value=""100""/>
-    </module>
-    <module name=""MethodLength""/>
-    <module name=""ParameterNumber""/>
-
-
-    <!-- Checks for whitespace                               -->
-    <!-- See http://checkstyle.sf.net/config_whitespace.html -->
-    <module name=""GenericWhitespace""/>
-    <module name=""EmptyForIteratorPad""/>
-    <module name=""MethodParamPad""/>
-    <module name=""NoWhitespaceAfter""/>
-    <module name=""NoWhitespaceBefore""/>
-    <module name=""OperatorWrap""/>
-    <module name=""ParenPad""/>
-    <module name=""TypecastParenPad""/>
-    <module name=""WhitespaceAfter""/>
-    <module name=""WhitespaceAround""/>
-
-
-    <!-- Modifier Checks                                    -->
-    <!-- See http://checkstyle.sf.net/config_modifiers.html -->
-    <!--module name=""ModifierOrder""/-->
-    <module name=""RedundantModifier""/>
-
-
-    <!-- Checks for blocks. You know, those {}'s         -->
-    <!-- See http://checkstyle.sf.net/config_blocks.html -->
-    <module name=""AvoidNestedBlocks""/>
-    <module name=""EmptyBlock""/>
-    <module name=""LeftCurly""/>
-    <module name=""NeedBraces""/>
-    <module name=""RightCurly""/>
-
-
-    <!-- Checks for common coding problems               -->
-    <!-- See http://checkstyle.sf.net/config_coding.html -->
-    <!--module name=""AvoidInlineConditionals""/-->
-    <module name=""CovariantEquals""/>
-    <module name=""EmptyStatement""/>
-    <module name=""EqualsAvoidNull""/>
-    <module name=""EqualsHashCode""/>
-    <!--<module name=""HiddenField""/>-->
-    <module name=""IllegalInstantiation""/>
-    <module name=""InnerAssignment""/>
-    <!--module name=""MagicNumber""/-->
-    <module name=""MissingSwitchDefault""/>
-    <module name=""RedundantThrows""/>
-    <module name=""SimplifyBooleanExpression""/>
-    <module name=""SimplifyBooleanReturn""/>
-
-    <!-- Checks for class design                         -->
-    <!-- See http://checkstyle.sf.net/config_design.html -->
-    <!--module name=""DesignForExtension""/-->
-    <!--module name=""FinalClass""/-->
-    <module name=""HideUtilityClassConstructor""/>
-    <module name=""InterfaceIsType""/>
-    <!--<module name=""VisibilityModifier""/>-->
-
-
-    <!-- Miscellaneous other checks.                   -->
-    <!-- See http://checkstyle.sf.net/config_misc.html -->
-    <module name=""ArrayTypeStyle""/>
-    <!--module name=""FinalParameters""/-->
-    <module name=""TodoComment""/>
-    <module name=""UpperEll""/>
-  </module>
-</module>
+<?xml version=""1.0""?>
+<!DOCTYPE module PUBLIC
+    ""-//Puppy Crawl//DTD Check Configuration 1.2//EN""
+    ""http://www.puppycrawl.com/dtds/configuration_1_2.dtd"">
+
+<module name=""Checker"">
+  <!--module name=""NewlineAtEndOfFile""/-->
+  <module name=""FileLength""/>
+  <module name=""FileTabCharacter""/>
+
+  <!-- Trailing spaces -->
+  <module name=""RegexpSingleline"">
+    <property name=""format"" value=""\s+$""/>
+    <property name=""message"" value=""Line has trailing spaces.""/>
+  </module>
+
+  <!-- Space after 'for' and 'if' -->
+  <module name=""RegexpSingleline"">
+    <property name=""format"" value=""^\s*(for|if)[^ ]""/>
+    <property name=""message"" value=""Space needed before opening parenthesis.""/>
+  </module>
+
+  <!-- For each spacing -->
+  <module name=""RegexpSingleline"">
+    <property name=""format"" value=""^\s*for \(.*?([^ ]:|:[^ ])""/>
+    <property name=""message"" value=""Space needed around ':' character.""/>
+  </module>
+
+  <module name=""TreeWalker"">
+    <property name=""cacheFile"" value=""${checkstyle.cache.file}""/>
+
+    <!-- Checks for Javadoc comments.                     -->
+    <!-- See http://checkstyle.sf.net/config_javadoc.html -->
+    <!--module name=""JavadocMethod""/-->
+    <!--module name=""JavadocType""/-->
+    <!--module name=""JavadocVariable""/-->
+    <!--module name=""JavadocStyle""/-->
+
+
+    <!-- Checks for Naming Conventions.                  -->
+    <!-- See http://checkstyle.sf.net/config_naming.html -->
+    <module name=""ConstantName""/>
+    <module name=""LocalFinalVariableName""/>
+    <module name=""LocalVariableName""/>
+    <module name=""MemberName""/>
+    <module name=""MethodName"">
+      <property name=""format"" value=""^[a-z][a-zA-Z0-9_]*$""/>
+    </module>
+    <module name=""PackageName""/>
+    <module name=""ParameterName""/>
+    <module name=""StaticVariableName""/>
+    <module name=""TypeName"">
+      <property name=""format"" value=""^[A-Z][a-zA-Z0-9_]*$""/>
+    </module>
+
+
+    <!-- Checks for imports                              -->
+    <!-- See http://checkstyle.sf.net/config_import.html -->
+    <module name=""AvoidStarImport""/>
+    <module name=""IllegalImport""/>
+    <module name=""RedundantImport""/>
+    <module name=""UnusedImports""/>
+
+
+    <!-- Checks for Size Violations.                    -->
+    <!-- See http://checkstyle.sf.net/config_sizes.html -->
+    <module name=""LineLength"">
+      <property name=""max"" value=""100""/>
+    </module>
+    <module name=""MethodLength""/>
+    <module name=""ParameterNumber""/>
+
+
+    <!-- Checks for whitespace                               -->
+    <!-- See http://checkstyle.sf.net/config_whitespace.html -->
+    <module name=""GenericWhitespace""/>
+    <module name=""EmptyForIteratorPad""/>
+    <module name=""MethodParamPad""/>
+    <module name=""NoWhitespaceAfter""/>
+    <module name=""NoWhitespaceBefore""/>
+    <module name=""OperatorWrap""/>
+    <module name=""ParenPad""/>
+    <module name=""TypecastParenPad""/>
+    <module name=""WhitespaceAfter""/>
+    <module name=""WhitespaceAround""/>
+
+
+    <!-- Modifier Checks                                    -->
+    <!-- See http://checkstyle.sf.net/config_modifiers.html -->
+    <!--module name=""ModifierOrder""/-->
+    <module name=""RedundantModifier""/>
+
+
+    <!-- Checks for blocks. You know, those {}'s         -->
+    <!-- See http://checkstyle.sf.net/config_blocks.html -->
+    <module name=""AvoidNestedBlocks""/>
+    <module name=""EmptyBlock""/>
+    <module name=""LeftCurly""/>
+    <module name=""NeedBraces""/>
+    <module name=""RightCurly""/>
+
+
+    <!-- Checks for common coding problems               -->
+    <!-- See http://checkstyle.sf.net/config_coding.html -->
+    <!--module name=""AvoidInlineConditionals""/-->
+    <module name=""CovariantEquals""/>
+    <module name=""EmptyStatement""/>
+    <module name=""EqualsAvoidNull""/>
+    <module name=""EqualsHashCode""/>
+    <!--<module name=""HiddenField""/>-->
+    <module name=""IllegalInstantiation""/>
+    <module name=""InnerAssignment""/>
+    <!--module name=""MagicNumber""/-->
+    <module name=""MissingSwitchDefault""/>
+    <module name=""RedundantThrows""/>
+    <module name=""SimplifyBooleanExpression""/>
+    <module name=""SimplifyBooleanReturn""/>
+
+    <!-- Checks for class design                         -->
+    <!-- See http://checkstyle.sf.net/config_design.html -->
+    <!--module name=""DesignForExtension""/-->
+    <!--module name=""FinalClass""/-->
+    <module name=""HideUtilityClassConstructor""/>
+    <module name=""InterfaceIsType""/>
+    <!--<module name=""VisibilityModifier""/>-->
+
+
+    <!-- Miscellaneous other checks.                   -->
+    <!-- See http://checkstyle.sf.net/config_misc.html -->
+    <module name=""ArrayTypeStyle""/>
+    <!--module name=""FinalParameters""/-->
+    <module name=""TodoComment""/>
+    <module name=""UpperEll""/>
+  </module>
+</module>",True,other
timber/src/main/java/timber/log/Timber.java,timber/src/main/java/timber/log/Timber.java,9cdf4eb079c36ba27dbdc96957b8cf8d1357799c,541cc614cc631f67333abded499ef0728ed89011,Uses Log.* for *(...) where *'s are equal,"@@ -41,7 +41,7 @@ public interface Timber {
     }
 
     @Override public void d(Throwable t, String message, Object... args) {
-      Log.e(className(), String.format(message, args), t);
+      Log.d(className(), String.format(message, args), t);
     }
 
     @Override public void i(String message, Object... args) {
@@ -49,7 +49,7 @@ public interface Timber {
     }
 
     @Override public void i(Throwable t, String message, Object... args) {
-      Log.e(className(), String.format(message, args), t);
+      Log.i(className(), String.format(message, args), t);
     }
 
     @Override public void w(String message, Object... args) {
@@ -57,7 +57,7 @@ public interface Timber {
     }
 
     @Override public void w(Throwable t, String message, Object... args) {
-      Log.e(className(), String.format(message, args), t);
+      Log.w(className(), String.format(message, args), t);
     }
 
     @Override public void e(String message, Object... args) {","@@ -41,7 +41,7 @@ public interface Timber {
     }
 
     @Override public void d(Throwable t, String message, Object... args) {
-      Log.e(className(), String.format(message, args), t);
+      Log.d(className(), String.format(message, args), t);
     }
 
     @Override public void i(String message, Object... args) {
@@ -49,7 +49,7 @@ public interface Timber {
     }
 
     @Override public void i(Throwable t, String message, Object... args) {
-      Log.e(className(), String.format(message, args), t);
+      Log.i(className(), String.format(message, args), t);
     }
 
     @Override public void w(String message, Object... args) {
@@ -57,7 +57,7 @@ public interface Timber {
     }
 
     @Override public void w(Throwable t, String message, Object... args) {
-      Log.e(className(), String.format(message, args), t);
+      Log.w(className(), String.format(message, args), t);
     }
 
     @Override public void e(String message, Object... args) {",False,source
CHANGELOG.md,CHANGELOG.md,6dcd4aee8b3f3fd044b71e9e47e19ba4683167a2,61d425108ea8dd52552c2449fc3b6e32077e9a20,Add 'tag'. Bump to 1.1.0.,"@@ -1,6 +1,13 @@
 Change Log
 ==========
 
+Version 1.1.0 *(2013-07-22)*
+----------------------------
+
+ * New: `tag` method allows specifying custom one-time tag.
+ * Fix: Exception-containing methods now log at the correct level.
+
+
 Version 1.0.0 *(2013-07-17)*
 ----------------------------","@@ -1,6 +1,13 @@
 Change Log
 ==========
 
+Version 1.1.0 *(2013-07-22)*
+----------------------------
+
+ * New: `tag` method allows specifying custom one-time tag.
+ * Fix: Exception-containing methods now log at the correct level.
+
+
 Version 1.0.0 *(2013-07-17)*
 ----------------------------",False,other
README.md,README.md,6dcd4aee8b3f3fd044b71e9e47e19ba4683167a2,61d425108ea8dd52552c2449fc3b6e32077e9a20,Add 'tag'. Bump to 1.1.0.,"@@ -41,7 +41,7 @@ Download [the latest JAR][2] or grab via Maven:
 ```
 or Gradle:
 ```groovy
-compile 'com.jakewharton.timber:timber:1.0.+'
+compile 'com.jakewharton.timber:timber:1.1.+'
 ```","@@ -41,7 +41,7 @@ Download [the latest JAR][2] or grab via Maven:
 ```
 or Gradle:
 ```groovy
-compile 'com.jakewharton.timber:timber:1.0.+'
+compile 'com.jakewharton.timber:timber:1.1.+'
 ```",False,readme
pom.xml,pom.xml,6dcd4aee8b3f3fd044b71e9e47e19ba4683167a2,61d425108ea8dd52552c2449fc3b6e32077e9a20,Add 'tag'. Bump to 1.1.0.,"@@ -11,7 +11,7 @@
 
   <groupId>com.jakewharton.timber</groupId>
   <artifactId>timber-parent</artifactId>
-  <version>1.0.1-SNAPSHOT</version>
+  <version>1.1.0-SNAPSHOT</version>
   <packaging>pom</packaging>
 
   <name>Timber (Parent)</name>","@@ -11,7 +11,7 @@
 
   <groupId>com.jakewharton.timber</groupId>
   <artifactId>timber-parent</artifactId>
-  <version>1.0.1-SNAPSHOT</version>
+  <version>1.1.0-SNAPSHOT</version>
   <packaging>pom</packaging>
 
   <name>Timber (Parent)</name>",False,other
timber-sample/pom.xml,timber-sample/pom.xml,6dcd4aee8b3f3fd044b71e9e47e19ba4683167a2,61d425108ea8dd52552c2449fc3b6e32077e9a20,Add 'tag'. Bump to 1.1.0.,"@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>1.0.1-SNAPSHOT</version>
+    <version>1.1.0-SNAPSHOT</version>
   </parent>
 
   <artifactId>timber-sample</artifactId>","@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>1.0.1-SNAPSHOT</version>
+    <version>1.1.0-SNAPSHOT</version>
   </parent>
 
   <artifactId>timber-sample</artifactId>",False,other
timber/pom.xml,timber/pom.xml,6dcd4aee8b3f3fd044b71e9e47e19ba4683167a2,61d425108ea8dd52552c2449fc3b6e32077e9a20,Add 'tag'. Bump to 1.1.0.,"@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>1.0.1-SNAPSHOT</version>
+    <version>1.1.0-SNAPSHOT</version>
   </parent>
 
   <artifactId>timber</artifactId>","@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>1.0.1-SNAPSHOT</version>
+    <version>1.1.0-SNAPSHOT</version>
   </parent>
 
   <artifactId>timber</artifactId>",False,other
